id,profesor_id,curso_id,fecha_asignacion
3058,PROF194,CUR7021,2020-10-15
3059,PROF129,CUR3422,2022-06-26
3060,PROF132,CUR5067,2020-12-29
3061,PROF241,CUR5701,2022-02-01
3062,PROF675,CUR4464,2022-09-05
3063,PROF962,CUR4575,2021-10-17
3064,PROF759,CUR9615,2022-03-31
3065,PROF516,CUR8679,2020-01-11
3066,PROF867,CUR5346,2022-02-15
3067,PROF970,CUR7370,2021-01-17
3068,PROF701,CUR7628,2021-08-24
3069,PROF470,CUR8407,2021-12-12
3070,PROF504,CUR1712,2023-09-02
3071,PROF986,CUR3828,2023-07-05
3072,PROF664,CUR6217,2021-04-24
3073,PROF101,CUR1988,2022-02-07
3074,PROF309,CUR2064,2020-05-27
3075,PROF802,CUR3109,2021-07-29
3076,PROF736,CUR4913,2022-12-16
3077,PROF895,CUR7468,2020-09-27
3078,PROF441,CUR4333,2020-07-21
3079,PROF435,CUR9808,2023-07-01
3080,PROF506,CUR8802,2023-11-14
3081,PROF138,CUR2595,2021-08-09
3082,PROF693,CUR2757,2023-04-30
3083,PROF677,CUR5494,2021-07-23
3084,PROF914,CUR2909,2021-08-13
3085,PROF261,CUR2639,2020-05-11
3086,PROF916,CUR4181,2020-01-13
3087,PROF320,CUR2381,2020-09-30
3088,PROF897,CUR3026,2020-01-12
3089,PROF966,CUR2050,2022-11-09
3090,PROF910,CUR2983,2022-07-26
3091,PROF799,CUR7260,2022-10-16
3092,PROF415,CUR6916,2022-11-15
3093,PROF816,CUR6954,2022-10-27
3094,PROF885,CUR8173,2023-05-26
3095,PROF142,CUR9839,2022-09-26
3096,PROF398,CUR4265,2020-10-21
3097,PROF979,CUR8008,2021-01-02
3098,PROF755,CUR3580,2022-02-27
3099,PROF360,CUR7664,2020-11-18
3100,PROF802,CUR5052,2021-06-12
3101,PROF517,CUR1181,2023-07-07
3102,PROF714,CUR2940,2021-02-21
3103,PROF680,CUR3837,2020-02-02
3104,PROF965,CUR1119,2023-12-11
3105,PROF902,CUR2609,2023-11-12
3106,PROF759,CUR1218,2020-06-21
3107,PROF285,CUR5347,2020-12-30
3108,PROF193,CUR2691,2022-08-27
3109,PROF641,CUR6775,2022-11-29
3110,PROF214,CUR6093,2021-06-28
3111,PROF735,CUR3239,2021-10-10
3112,PROF407,CUR5613,2023-06-10
3113,PROF141,CUR8764,2021-01-23
3114,PROF745,CUR4247,2023-03-13
3115,PROF374,CUR5909,2021-01-29
3116,PROF315,CUR9903,2023-12-14
3117,PROF599,CUR2090,2023-01-28
3118,PROF302,CUR2934,2023-03-27
3119,PROF160,CUR2977,2022-02-19
3120,PROF902,CUR1436,2023-02-16
3121,PROF369,CUR8988,2021-11-13
3122,PROF361,CUR7452,2021-03-17
3123,PROF900,CUR2499,2023-09-30
3124,PROF309,CUR2617,2021-05-24
3125,PROF197,CUR8958,2022-02-17
3126,PROF996,CUR9311,2023-04-04
3127,PROF746,CUR6006,2023-10-26
3128,PROF306,CUR6989,2022-12-09
3129,PROF572,CUR2704,2023-03-16
3130,PROF895,CUR3801,2022-09-16
3131,PROF390,CUR1014,2022-09-16
3132,PROF395,CUR6694,2020-02-10
3133,PROF533,CUR8026,2022-09-18
3134,PROF502,CUR5772,2021-06-01
3135,PROF699,CUR8068,2022-11-18
3136,PROF697,CUR7888,2023-08-18
3137,PROF350,CUR3854,2023-11-15
3138,PROF465,CUR4594,2021-08-28
3139,PROF604,CUR5911,2021-12-24
3140,PROF768,CUR6861,2023-05-06
3141,PROF342,CUR9759,2022-11-11
3142,PROF166,CUR4319,2022-11-08
3143,PROF749,CUR8917,2020-06-21
3144,PROF797,CUR7037,2022-10-14
3145,PROF323,CUR7650,2021-03-12
3146,PROF632,CUR4685,2020-02-05
3147,PROF888,CUR1875,2022-05-03
3148,PROF327,CUR1867,2022-11-01
3149,PROF335,CUR2686,2022-09-04
3150,PROF698,CUR3414,2023-03-03
3151,PROF758,CUR2686,2021-03-30
3152,PROF152,CUR9686,2021-03-06
3153,PROF250,CUR3529,2022-02-11
3154,PROF982,CUR2168,2021-03-27
3155,PROF478,CUR8118,2023-08-21
3156,PROF823,CUR9594,2021-09-20
3157,PROF268,CUR3873,2021-02-23
3158,PROF972,CUR2633,2020-12-07
3159,PROF435,CUR5060,2020-12-23
3160,PROF241,CUR2011,2023-11-11
3161,PROF371,CUR8161,2020-11-12
3162,PROF388,CUR2632,2020-11-11
3163,PROF903,CUR1048,2020-04-04
3164,PROF854,CUR5181,2021-02-11
3165,PROF388,CUR1955,2020-07-02
3166,PROF676,CUR8114,2020-04-19
3167,PROF461,CUR9667,2021-03-27
3168,PROF793,CUR1098,2020-08-16
3169,PROF446,CUR6258,2023-02-17
3170,PROF596,CUR9237,2020-08-10
3171,PROF966,CUR7066,2020-08-22
3172,PROF911,CUR9907,2022-09-24
3173,PROF896,CUR8278,2021-06-01
3174,PROF369,CUR4961,2020-03-23
3175,PROF426,CUR4393,2022-09-15
3176,PROF459,CUR9497,2023-07-02
3177,PROF469,CUR3296,2022-01-22
3178,PROF147,CUR3853,2020-03-14
3179,PROF798,CUR6046,2023-04-01
3180,PROF214,CUR4500,2023-06-26
3181,PROF326,CUR4274,2023-08-20
3182,PROF590,CUR9970,2020-02-02
3183,PROF279,CUR5405,2020-11-01
3184,PROF529,CUR4035,2021-06-23
3185,PROF822,CUR4080,2020-10-31
3186,PROF576,CUR9351,2022-12-21
3187,PROF676,CUR5500,2022-12-21
3188,PROF801,CUR8254,2020-06-25
3189,PROF333,CUR5996,2022-04-09
3190,PROF767,CUR8959,2022-02-12
3191,PROF937,CUR6495,2023-08-01
3192,PROF594,CUR8870,2021-05-16
3193,PROF255,CUR6853,2023-07-10
3194,PROF157,CUR7990,2022-07-29
3195,PROF266,CUR2225,2023-06-16
3196,PROF934,CUR3869,2023-07-03
3197,PROF549,CUR4788,2022-11-17
3198,PROF251,CUR2357,2023-04-06
3199,PROF230,CUR8808,2020-12-07
3200,PROF774,CUR7888,2023-01-15
3201,PROF996,CUR1620,2023-09-12
3202,PROF346,CUR3708,2023-11-19
3203,PROF996,CUR9521,2022-10-23
3204,PROF909,CUR6844,2021-01-31
3205,PROF539,CUR6489,2021-02-23
3206,PROF713,CUR6965,2022-06-17
3207,PROF129,CUR3944,2022-01-24
3208,PROF934,CUR9462,2021-03-15
3209,PROF219,CUR5972,2022-06-15
3210,PROF820,CUR1946,2023-08-05
3211,PROF442,CUR5994,2021-08-20
3212,PROF580,CUR8916,2021-05-16
3213,PROF679,CUR6138,2020-02-25
3214,PROF580,CUR7345,2023-07-15
3215,PROF824,CUR2758,2023-03-19
3216,PROF767,CUR1735,2021-09-03
3217,PROF458,CUR7377,2022-09-19
3218,PROF484,CUR7669,2022-12-17
3219,PROF632,CUR5942,2021-07-15
3220,PROF497,CUR6048,2023-06-24
3221,PROF429,CUR9007,2021-12-15
3222,PROF308,CUR8827,2021-05-22
3223,PROF993,CUR1792,2021-06-06
3224,PROF545,CUR2983,2022-08-26
3225,PROF538,CUR6115,2021-07-22
3226,PROF794,CUR4897,2022-07-22
3227,PROF415,CUR7913,2022-11-22
3228,PROF505,CUR9516,2020-02-16
3229,PROF336,CUR4125,2022-12-19
3230,PROF922,CUR2760,2021-02-10
3231,PROF304,CUR3308,2021-07-12
3232,PROF851,CUR5096,2022-06-15
3233,PROF651,CUR9575,2022-04-17
3234,PROF845,CUR6040,2020-11-10
3235,PROF533,CUR5188,2021-09-04
3236,PROF458,CUR3094,2021-01-29
3237,PROF419,CUR3912,2023-06-08
3238,PROF750,CUR8131,2022-05-17
3239,PROF371,CUR9014,2020-06-28
3240,PROF302,CUR1190,2020-10-03
3241,PROF144,CUR2681,2022-04-01
3242,PROF352,CUR8779,2021-09-26
3243,PROF495,CUR3749,2022-02-12
3244,PROF881,CUR9688,2020-06-23
3245,PROF339,CUR2413,2022-06-04
3246,PROF424,CUR9729,2020-01-06
3247,PROF709,CUR1321,2022-12-02
3248,PROF938,CUR7148,2022-01-24
3249,PROF936,CUR5693,2022-09-08
3250,PROF227,CUR2492,2022-05-29
3251,PROF407,CUR2634,2023-11-17
3252,PROF620,CUR7005,2020-11-04
3253,PROF717,CUR6784,2021-07-20
3254,PROF139,CUR6316,2023-08-24
3255,PROF164,CUR5873,2021-05-24
3256,PROF761,CUR5499,2022-08-18
3257,PROF164,CUR2601,2022-01-03
3258,PROF129,CUR5669,2021-12-11
3259,PROF357,CUR3825,2022-01-02
3260,PROF485,CUR1889,2022-08-16
3261,PROF837,CUR7020,2023-10-22
3262,PROF356,CUR3374,2020-09-15
3263,PROF885,CUR8840,2020-02-02
3264,PROF672,CUR9200,2022-11-15
3265,PROF616,CUR7879,2022-05-29
3266,PROF881,CUR8188,2022-05-31
3267,PROF795,CUR9486,2023-06-15
3268,PROF361,CUR3470,2020-11-18
3269,PROF838,CUR4648,2023-11-02
3270,PROF246,CUR9599,2020-08-10
3271,PROF559,CUR2132,2022-01-16
3272,PROF326,CUR3534,2022-02-19
3273,PROF740,CUR9920,2021-08-25
3274,PROF494,CUR6400,2023-03-06
3275,PROF231,CUR9016,2023-03-16
3276,PROF750,CUR4486,2021-02-05
3277,PROF619,CUR4896,2023-01-23
3278,PROF102,CUR6861,2020-05-31
3279,PROF903,CUR2659,2023-03-11
3280,PROF505,CUR8915,2023-07-13
3281,PROF275,CUR9338,2023-09-04
3282,PROF797,CUR8118,2022-03-27
3283,PROF879,CUR3248,2022-01-30
3284,PROF164,CUR5190,2021-03-12
3285,PROF977,CUR3980,2023-03-05
3286,PROF790,CUR1209,2023-03-01
3287,PROF893,CUR8072,2023-12-10
3288,PROF876,CUR2535,2023-06-19
3289,PROF632,CUR6397,2020-01-25
3290,PROF609,CUR2445,2022-06-22
3291,PROF565,CUR3956,2023-11-15
3292,PROF622,CUR3856,2023-02-22
3293,PROF857,CUR1367,2020-06-09
3294,PROF398,CUR3305,2020-05-17
3295,PROF416,CUR6241,2020-11-25
3296,PROF316,CUR6559,2022-03-20
3297,PROF907,CUR4487,2021-08-10
3298,PROF680,CUR3800,2020-08-10
3299,PROF161,CUR5791,2021-06-26
3300,PROF419,CUR4871,2022-12-07
3301,PROF870,CUR9693,2020-08-25
3302,PROF518,CUR8528,2021-01-10
3303,PROF122,CUR3195,2021-11-04
3304,PROF864,CUR6573,2020-06-11
3305,PROF421,CUR3355,2020-07-26
3306,PROF260,CUR2632,2020-09-04
3307,PROF290,CUR2815,2020-06-14
3308,PROF815,CUR9576,2023-03-27
3309,PROF285,CUR5788,2023-08-07
3310,PROF422,CUR9654,2023-04-21
3311,PROF663,CUR1509,2022-04-05
3312,PROF702,CUR9274,2022-03-05
3313,PROF152,CUR6627,2020-09-04
3314,PROF939,CUR8555,2020-06-27
3315,PROF178,CUR3405,2021-02-23
3316,PROF627,CUR7658,2023-04-13
3317,PROF237,CUR7923,2021-10-06
3318,PROF360,CUR4349,2022-10-17
3319,PROF729,CUR8498,2021-08-28
3320,PROF380,CUR8478,2022-09-14
3321,PROF853,CUR5666,2020-07-02
3322,PROF447,CUR9604,2020-10-02
3323,PROF915,CUR2786,2023-09-26
3324,PROF415,CUR8397,2022-11-24
3325,PROF513,CUR5582,2020-12-17
3326,PROF781,CUR3262,2021-01-12
3327,PROF137,CUR1827,2021-11-05
3328,PROF402,CUR8535,2022-05-06
3329,PROF131,CUR5045,2022-12-22
3330,PROF824,CUR5216,2021-11-29
3331,PROF319,CUR4784,2022-04-24
3332,PROF293,CUR3962,2020-07-30
3333,PROF689,CUR9977,2021-09-13
3334,PROF390,CUR9355,2023-05-14
3335,PROF367,CUR7768,2021-11-16
3336,PROF113,CUR5836,2021-05-10
3337,PROF114,CUR9743,2023-11-13
3338,PROF159,CUR8041,2021-10-05
3339,PROF117,CUR8780,2023-05-31
3340,PROF216,CUR7515,2023-05-11
3341,PROF581,CUR1304,2023-10-15
3342,PROF509,CUR4186,2020-10-15
3343,PROF584,CUR2853,2022-11-18
3344,PROF205,CUR3379,2021-06-19
3345,PROF317,CUR5375,2022-03-06
3346,PROF673,CUR4915,2021-09-10
3347,PROF500,CUR2190,2020-06-07
3348,PROF539,CUR8340,2022-04-07
3349,PROF647,CUR4782,2023-09-19
3350,PROF828,CUR1013,2023-09-14
3351,PROF851,CUR4997,2022-04-11
3352,PROF964,CUR6984,2022-11-13
3353,PROF860,CUR7013,2022-07-07
3354,PROF679,CUR7323,2022-10-25
3355,PROF656,CUR8957,2022-10-10
3356,PROF537,CUR6006,2023-10-05
3357,PROF264,CUR8692,2023-12-14
3358,PROF195,CUR7768,2020-10-09
3359,PROF278,CUR9421,2023-05-08
3360,PROF140,CUR2485,2023-02-14
3361,PROF318,CUR1277,2020-10-18
3362,PROF723,CUR4812,2023-05-17
3363,PROF466,CUR3942,2020-02-28
3364,PROF451,CUR9663,2021-08-10
3365,PROF970,CUR6969,2021-12-23
3366,PROF336,CUR4072,2022-02-13
3367,PROF444,CUR7100,2023-01-02
3368,PROF635,CUR6010,2022-01-19
3369,PROF621,CUR2304,2020-09-04
3370,PROF638,CUR3997,2020-09-24
3371,PROF434,CUR3784,2021-10-22
3372,PROF657,CUR9516,2022-01-27
3373,PROF608,CUR3512,2021-11-12
3374,PROF918,CUR6334,2022-07-09
3375,PROF689,CUR8691,2020-05-12
3376,PROF616,CUR5539,2022-11-29
3377,PROF685,CUR4391,2022-05-04
3378,PROF463,CUR7079,2022-05-03
3379,PROF102,CUR8284,2021-06-23
3380,PROF620,CUR7127,2022-09-15
3381,PROF560,CUR6825,2022-11-16
3382,PROF944,CUR3185,2021-02-03
3383,PROF725,CUR9412,2020-03-12
3384,PROF602,CUR1824,2022-01-21
3385,PROF448,CUR7119,2022-11-04
3386,PROF778,CUR7255,2021-04-07
3387,PROF456,CUR6139,2023-08-25
3388,PROF195,CUR2761,2021-06-14
3389,PROF439,CUR9478,2022-11-09
3390,PROF823,CUR5908,2020-04-05
3391,PROF635,CUR4267,2020-04-12
3392,PROF857,CUR9351,2022-01-17
3393,PROF739,CUR2844,2022-08-17
3394,PROF371,CUR8952,2020-12-30
3395,PROF165,CUR9682,2020-12-06
3396,PROF855,CUR3340,2021-08-15
3397,PROF254,CUR2013,2021-02-27
3398,PROF614,CUR3003,2023-07-22
3399,PROF708,CUR7451,2021-12-19
3400,PROF392,CUR4045,2020-05-05
3401,PROF270,CUR2204,2020-01-07
3402,PROF478,CUR7855,2020-01-23
3403,PROF264,CUR2977,2020-09-26
3404,PROF550,CUR7272,2022-10-11
3405,PROF370,CUR2433,2023-05-09
3406,PROF940,CUR3498,2022-06-11
3407,PROF317,CUR9704,2022-04-12
3408,PROF187,CUR1942,2022-01-22
3409,PROF103,CUR1589,2022-12-04
3410,PROF544,CUR5738,2022-07-03
3411,PROF837,CUR8115,2020-10-19
3412,PROF237,CUR9625,2021-07-09
3413,PROF326,CUR5374,2021-01-04
3414,PROF393,CUR3815,2021-08-24
3415,PROF920,CUR6006,2023-01-30
3416,PROF843,CUR5861,2020-06-29
3417,PROF854,CUR3007,2020-01-11
3418,PROF850,CUR7631,2023-10-02
3419,PROF711,CUR7904,2023-07-14
3420,PROF290,CUR2985,2023-05-20
3421,PROF454,CUR2810,2020-07-07
3422,PROF901,CUR7779,2021-12-06
3423,PROF496,CUR5624,2021-01-22
3424,PROF847,CUR7535,2020-03-10
3425,PROF674,CUR6592,2023-12-29
3426,PROF509,CUR2143,2023-08-31
3427,PROF741,CUR4714,2021-08-08
3428,PROF848,CUR6023,2022-11-24
3429,PROF126,CUR8278,2023-01-01
3430,PROF488,CUR3244,2020-08-16
3431,PROF154,CUR6921,2022-03-13
3432,PROF690,CUR3228,2021-11-15
3433,PROF171,CUR6721,2020-12-27
3434,PROF584,CUR4488,2020-11-02
3435,PROF833,CUR6843,2023-07-20
3436,PROF552,CUR1001,2021-12-13
3437,PROF379,CUR2613,2022-01-19
3438,PROF783,CUR1431,2020-01-01
3439,PROF282,CUR8904,2021-01-09
3440,PROF463,CUR6402,2021-02-26
3441,PROF111,CUR1097,2020-11-13
3442,PROF703,CUR8544,2023-12-25
3443,PROF680,CUR4924,2023-04-13
3444,PROF212,CUR7596,2020-11-26
3445,PROF260,CUR4083,2021-07-25
3446,PROF777,CUR5192,2023-03-13
3447,PROF207,CUR4888,2023-07-13
3448,PROF654,CUR1591,2021-09-20
3449,PROF571,CUR3424,2021-12-07
3450,PROF978,CUR5993,2023-02-02
3451,PROF827,CUR7099,2022-09-22
3452,PROF211,CUR6687,2022-12-23
3453,PROF272,CUR1969,2022-06-01
3454,PROF290,CUR9436,2022-02-08
3455,PROF657,CUR7618,2023-03-29
3456,PROF859,CUR4669,2022-04-06
3457,PROF959,CUR7435,2021-09-26
3458,PROF353,CUR2870,2023-06-19
3459,PROF724,CUR6315,2021-03-16
3460,PROF240,CUR8763,2020-12-19
3461,PROF844,CUR1006,2020-03-24
3462,PROF886,CUR9951,2022-04-19
3463,PROF801,CUR8073,2020-07-15
3464,PROF763,CUR4302,2022-10-26
3465,PROF391,CUR2725,2020-10-30
3466,PROF621,CUR1774,2022-12-06
3467,PROF259,CUR9180,2021-10-31
3468,PROF165,CUR5247,2022-09-09
3469,PROF552,CUR2409,2020-08-30
3470,PROF349,CUR9797,2023-11-03
3471,PROF641,CUR2657,2022-06-15
3472,PROF149,CUR9551,2022-07-25
3473,PROF497,CUR7262,2020-12-08
3474,PROF855,CUR7518,2021-07-30
3475,PROF546,CUR5870,2022-10-22
3476,PROF577,CUR3235,2021-04-26
3477,PROF931,CUR1169,2022-07-16
3478,PROF483,CUR7401,2021-12-02
3479,PROF858,CUR2052,2021-09-02
3480,PROF415,CUR1087,2023-04-04
3481,PROF610,CUR7720,2022-09-12
3482,PROF789,CUR5866,2023-08-05
3483,PROF691,CUR5067,2022-01-21
3484,PROF639,CUR9058,2023-09-13
3485,PROF133,CUR2298,2022-02-07
3486,PROF217,CUR7768,2022-02-16
3487,PROF100,CUR5753,2023-11-29
3488,PROF445,CUR5951,2020-03-05
3489,PROF127,CUR6693,2020-12-30
3490,PROF869,CUR2397,2022-08-18
3491,PROF932,CUR4267,2022-11-20
3492,PROF869,CUR5849,2021-11-04
3493,PROF279,CUR9951,2020-08-03
3494,PROF910,CUR8088,2020-08-31
3495,PROF440,CUR7289,2022-03-20
3496,PROF852,CUR8240,2022-10-11
3497,PROF217,CUR4365,2023-06-06
3498,PROF528,CUR4618,2022-01-07
3499,PROF938,CUR9263,2022-06-09
3500,PROF816,CUR3920,2021-01-19
3501,PROF704,CUR2341,2023-03-22
3502,PROF288,CUR7867,2022-05-18
3503,PROF657,CUR6688,2022-04-07
3504,PROF874,CUR3016,2022-12-31
3505,PROF692,CUR7121,2021-08-18
3506,PROF789,CUR3328,2022-09-28
3507,PROF958,CUR7480,2021-02-08
3508,PROF447,CUR2154,2023-11-18
3509,PROF988,CUR4066,2020-10-27
3510,PROF551,CUR1110,2023-03-05
3511,PROF136,CUR9191,2022-11-09
3512,PROF332,CUR4932,2021-10-03
3513,PROF896,CUR5542,2020-02-09
3514,PROF435,CUR1383,2022-09-15
3515,PROF261,CUR8415,2020-09-05
3516,PROF919,CUR2950,2021-04-14
3517,PROF290,CUR5158,2022-04-03
3518,PROF249,CUR6044,2023-03-04
3519,PROF929,CUR8914,2023-09-01
3520,PROF301,CUR9627,2022-02-18
3521,PROF308,CUR7293,2020-10-15
3522,PROF785,CUR9001,2021-04-26
3523,PROF428,CUR3273,2022-06-02
3524,PROF708,CUR1416,2023-03-05
3525,PROF712,CUR5568,2021-12-16
3526,PROF265,CUR2900,2020-05-12
3527,PROF859,CUR5944,2020-09-22
3528,PROF126,CUR2671,2022-07-21
3529,PROF845,CUR7949,2020-07-15
3530,PROF856,CUR2710,2021-09-27
3531,PROF649,CUR9411,2021-03-07
3532,PROF596,CUR3024,2020-03-14
3533,PROF516,CUR2180,2021-10-29
3534,PROF896,CUR5578,2020-09-14
3535,PROF789,CUR8213,2023-03-15
3536,PROF322,CUR8406,2021-02-09
3537,PROF980,CUR7725,2020-05-11
3538,PROF225,CUR3311,2022-04-25
3539,PROF559,CUR3392,2021-09-01
3540,PROF107,CUR7972,2022-11-14
3541,PROF606,CUR8011,2021-01-14
3542,PROF291,CUR8457,2022-07-24
3543,PROF310,CUR9718,2022-09-16
3544,PROF299,CUR5631,2021-12-26
3545,PROF795,CUR6319,2022-08-10
3546,PROF580,CUR5475,2020-06-18
3547,PROF507,CUR2729,2023-04-09
3548,PROF394,CUR8840,2020-08-29
3549,PROF546,CUR7570,2021-04-10
3550,PROF259,CUR3804,2021-11-07
3551,PROF833,CUR4397,2023-05-22
3552,PROF364,CUR3475,2022-04-04
3553,PROF772,CUR4028,2021-01-09
3554,PROF456,CUR9838,2023-05-13
3555,PROF574,CUR3389,2022-11-23
3556,PROF737,CUR9987,2022-04-05
3557,PROF231,CUR8218,2021-05-20
3558,PROF785,CUR4043,2020-08-29
3559,PROF610,CUR8305,2022-02-24
3560,PROF408,CUR7816,2022-01-01
3561,PROF679,CUR4109,2021-10-09
3562,PROF625,CUR4379,2020-12-02
3563,PROF222,CUR9912,2023-06-16
3564,PROF674,CUR1716,2023-06-13
3565,PROF778,CUR6751,2021-07-27
3566,PROF135,CUR1380,2020-02-01
3567,PROF453,CUR1404,2022-04-29
3568,PROF706,CUR7339,2020-07-03
3569,PROF683,CUR7803,2021-06-14
3570,PROF324,CUR5336,2022-06-01
3571,PROF653,CUR1859,2023-02-24
3572,PROF385,CUR1314,2021-11-07
3573,PROF321,CUR8973,2022-10-18
3574,PROF501,CUR3237,2020-07-21
3575,PROF127,CUR7196,2022-01-14
3576,PROF172,CUR9831,2023-04-27
3577,PROF381,CUR6788,2022-12-20
3578,PROF251,CUR6258,2021-04-26
3579,PROF690,CUR7734,2022-09-11
3580,PROF587,CUR4049,2023-06-25
3581,PROF982,CUR9407,2020-05-24
3582,PROF653,CUR4834,2022-03-06
3583,PROF441,CUR3353,2020-08-08
3584,PROF540,CUR2884,2021-04-24
3585,PROF810,CUR6348,2023-04-23
3586,PROF670,CUR2055,2020-03-12
3587,PROF274,CUR9422,2021-12-10
3588,PROF116,CUR3642,2021-07-25
3589,PROF712,CUR1124,2023-06-25
3590,PROF855,CUR6923,2023-03-10
3591,PROF427,CUR2268,2020-07-06
3592,PROF501,CUR3678,2021-08-10
3593,PROF241,CUR4306,2021-05-04
3594,PROF789,CUR3664,2023-09-15
3595,PROF882,CUR6063,2020-12-13
3596,PROF277,CUR3462,2023-10-13
3597,PROF364,CUR6468,2020-03-31
3598,PROF512,CUR8293,2021-12-24
3599,PROF448,CUR4362,2023-11-04
3600,PROF244,CUR6100,2021-05-15
3601,PROF835,CUR8969,2021-03-08
3602,PROF517,CUR7990,2022-06-15
3603,PROF681,CUR6673,2021-04-10
3604,PROF970,CUR3766,2022-03-13
3605,PROF950,CUR9281,2020-02-04
3606,PROF966,CUR5787,2022-10-27
3607,PROF651,CUR1172,2022-09-22
3608,PROF776,CUR3940,2023-05-22
3609,PROF831,CUR3617,2022-04-03
3610,PROF304,CUR9703,2022-12-20
3611,PROF749,CUR9846,2020-08-07
3612,PROF164,CUR4483,2023-10-19
3613,PROF642,CUR7970,2021-10-03
3614,PROF117,CUR8172,2022-06-17
3615,PROF333,CUR9549,2020-06-11
3616,PROF169,CUR1280,2020-10-06
3617,PROF253,CUR2038,2021-12-22
3618,PROF337,CUR3135,2021-02-25
3619,PROF795,CUR1989,2023-03-22
3620,PROF747,CUR2677,2021-10-11
3621,PROF211,CUR7583,2023-12-26
3622,PROF280,CUR9982,2023-03-10
3623,PROF188,CUR9579,2020-04-23
3624,PROF936,CUR4952,2023-04-24
3625,PROF317,CUR6443,2023-12-11
3626,PROF177,CUR9878,2020-07-03
3627,PROF789,CUR9626,2023-09-26
3628,PROF504,CUR9674,2022-11-04
3629,PROF367,CUR2047,2021-03-27
3630,PROF230,CUR7714,2023-10-14
3631,PROF860,CUR6277,2020-11-04
3632,PROF772,CUR6851,2022-12-18
3633,PROF812,CUR9289,2022-02-03
3634,PROF431,CUR6823,2023-06-14
3635,PROF910,CUR8567,2022-08-07
3636,PROF208,CUR4823,2023-07-24
3637,PROF981,CUR6479,2023-12-27
3638,PROF364,CUR8172,2021-08-13
3639,PROF136,CUR8233,2020-12-17
3640,PROF405,CUR9943,2023-08-25
3641,PROF203,CUR5858,2020-03-31
3642,PROF432,CUR8562,2022-05-10
3643,PROF726,CUR9795,2022-12-17
3644,PROF547,CUR8897,2023-01-10
3645,PROF359,CUR1355,2022-11-04
3646,PROF497,CUR1837,2021-08-08
3647,PROF519,CUR1437,2023-04-28
3648,PROF873,CUR3365,2022-11-23
3649,PROF321,CUR7799,2020-10-25
3650,PROF743,CUR2739,2020-03-03
3651,PROF177,CUR6083,2020-10-31
3652,PROF968,CUR9046,2020-09-20
3653,PROF558,CUR9967,2020-06-24
3654,PROF491,CUR4418,2020-11-19
3655,PROF666,CUR3854,2021-12-22
3656,PROF569,CUR3426,2022-08-20
3657,PROF663,CUR8659,2022-01-21
3658,PROF814,CUR3480,2023-04-11
3659,PROF817,CUR6257,2020-09-12
3660,PROF457,CUR4713,2020-08-06
3661,PROF589,CUR2712,2020-08-17
3662,PROF498,CUR4241,2020-11-05
3663,PROF866,CUR6211,2020-09-17
3664,PROF770,CUR9203,2020-10-25
3665,PROF826,CUR7375,2021-08-30
3666,PROF647,CUR1067,2022-07-03
3667,PROF831,CUR4103,2021-05-02
3668,PROF122,CUR8677,2022-07-11
3669,PROF286,CUR7993,2023-10-07
3670,PROF963,CUR7258,2021-08-07
3671,PROF551,CUR4168,2023-06-27
3672,PROF800,CUR3222,2020-05-01
3673,PROF431,CUR8596,2023-03-23
3674,PROF835,CUR3542,2023-10-12
3675,PROF315,CUR1960,2020-05-21
3676,PROF611,CUR4227,2022-12-30
3677,PROF707,CUR9535,2022-08-09
3678,PROF992,CUR4905,2023-12-21
3679,PROF869,CUR8883,2022-06-23
3680,PROF244,CUR7261,2020-10-19
3681,PROF343,CUR7738,2020-02-15
3682,PROF962,CUR7322,2021-05-04
3683,PROF896,CUR8502,2020-02-16
3684,PROF470,CUR8425,2023-02-23
3685,PROF717,CUR2642,2022-12-06
3686,PROF607,CUR9843,2020-11-08
3687,PROF280,CUR4735,2023-05-21
3688,PROF643,CUR7312,2022-03-11
3689,PROF477,CUR6774,2023-08-06
3690,PROF747,CUR2677,2020-10-28
3691,PROF465,CUR8158,2020-05-19
3692,PROF187,CUR6436,2020-10-29
3693,PROF653,CUR9491,2020-11-09
3694,PROF930,CUR9963,2023-10-02
3695,PROF813,CUR4339,2021-09-13
3696,PROF497,CUR4534,2023-07-31
3697,PROF464,CUR8745,2021-04-15
3698,PROF205,CUR4780,2023-10-23
3699,PROF879,CUR1953,2023-08-22
3700,PROF772,CUR7513,2021-10-02
3701,PROF681,CUR3341,2020-06-17
3702,PROF809,CUR8993,2020-05-21
3703,PROF840,CUR9898,2020-05-09
3704,PROF582,CUR5687,2020-09-11
3705,PROF472,CUR3787,2022-06-21
3706,PROF598,CUR2057,2022-07-18
3707,PROF962,CUR9923,2020-04-27
3708,PROF338,CUR9510,2023-04-21
3709,PROF553,CUR6358,2023-10-29
3710,PROF274,CUR1731,2020-05-09
3711,PROF355,CUR9801,2020-03-07
3712,PROF742,CUR9944,2022-12-04
3713,PROF123,CUR8700,2022-02-21
3714,PROF605,CUR6685,2020-01-25
3715,PROF640,CUR1721,2023-10-10
3716,PROF425,CUR9750,2021-02-17
3717,PROF475,CUR4564,2023-10-01
3718,PROF162,CUR6457,2020-12-09
3719,PROF341,CUR1416,2021-04-22
3720,PROF350,CUR9102,2022-01-27
3721,PROF868,CUR2801,2023-10-22
3722,PROF820,CUR7599,2023-06-25
