codigo,nombre,horario,ciclo,created_at
CUR04304,Literatura,Vie 14:00-16:00,2024-2,2025-05-12 02:33:15
CUR04305,Historia,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:15
CUR04306,Biologa,Vie 14:00-16:00,2024-1,2025-05-12 02:33:15
CUR04307,Filosofa,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:15
CUR04308,Biologa,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:15
CUR04309,Fsica,Lun 18:00-20:00,2023-1,2025-05-12 02:33:15
CUR04310,Matemticas,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:33:15
CUR04311,Literatura,Vie 14:00-16:00,2023-2,2025-05-12 02:33:15
CUR04312,Literatura,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:15
CUR04313,Fsica,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:33:15
CUR04314,Fsica,Sab 08:00-11:00,2024-1,2025-05-12 02:33:15
CUR04315,Historia,Vie 14:00-16:00,2024-1,2025-05-12 02:33:15
CUR04316,Filosofa,Lun 18:00-20:00,2022-2,2025-05-12 02:33:15
CUR04317,Fsica,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:15
CUR04318,Literatura,Vie 14:00-16:00,2022-1,2025-05-12 02:33:15
CUR04319,Literatura,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:15
CUR04320,Fsica,Sab 08:00-11:00,2022-2,2025-05-12 02:33:15
CUR04321,Fsica,Vie 14:00-16:00,2022-1,2025-05-12 02:33:15
CUR04322,Fsica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:15
CUR04323,Literatura,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:15
CUR04324,Historia,Sab 08:00-11:00,2024-1,2025-05-12 02:33:15
CUR04325,Fsica,Sab 08:00-11:00,2024-1,2025-05-12 02:33:15
CUR04326,Historia,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:15
CUR04327,Filosofa,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:15
CUR04328,Matemticas,Sab 08:00-11:00,2022-1,2025-05-12 02:33:15
CUR04329,Biologa,Vie 14:00-16:00,2024-2,2025-05-12 02:33:15
CUR04330,Historia,Lun 18:00-20:00,2022-1,2025-05-12 02:33:15
CUR04331,Fsica,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:15
CUR04332,Historia,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:15
CUR04333,Historia,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:33:15
CUR04334,Fsica,Sab 08:00-11:00,2024-1,2025-05-12 02:33:15
CUR04335,Historia,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:15
CUR04336,Literatura,Vie 14:00-16:00,2024-1,2025-05-12 02:33:15
CUR04337,Filosofa,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:15
CUR04338,Biologa,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:15
CUR04339,Historia,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:15
CUR04340,Historia,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:15
CUR04341,Biologa,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:15
CUR04342,Filosofa,Sab 08:00-11:00,2023-2,2025-05-12 02:33:15
CUR04343,Biologa,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:15
CUR04344,Qumica,Lun 18:00-20:00,2022-2,2025-05-12 02:33:15
CUR04345,Informtica,Vie 14:00-16:00,2023-1,2025-05-12 02:33:15
CUR04346,Informtica,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:15
CUR04347,Historia,Sab 08:00-11:00,2024-1,2025-05-12 02:33:15
CUR04348,Matemticas,Sab 08:00-11:00,2022-1,2025-05-12 02:33:15
CUR04349,Informtica,Lun 18:00-20:00,2022-1,2025-05-12 02:33:15
CUR04350,Literatura,Vie 14:00-16:00,2022-1,2025-05-12 02:33:15
CUR04351,Qumica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:15
CUR04352,Filosofa,Sab 08:00-11:00,2022-1,2025-05-12 02:33:15
CUR04353,Qumica,Vie 14:00-16:00,2024-1,2025-05-12 02:33:15
CUR04354,Filosofa,Lun 18:00-20:00,2024-1,2025-05-12 02:33:15
CUR04355,Qumica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:15
CUR04356,Informtica,Lun 18:00-20:00,2024-1,2025-05-12 02:33:15
CUR04357,Qumica,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:15
CUR04358,Filosofa,Lun 18:00-20:00,2022-2,2025-05-12 02:33:15
CUR04359,Qumica,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:15
CUR04360,Qumica,Vie 14:00-16:00,2023-1,2025-05-12 02:33:15
CUR04361,Historia,Sab 08:00-11:00,2023-2,2025-05-12 02:33:15
CUR04362,Qumica,Lun 18:00-20:00,2022-1,2025-05-12 02:33:15
CUR04363,Fsica,Lun 18:00-20:00,2023-1,2025-05-12 02:33:15
CUR04364,Historia,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:33:15
CUR04365,Qumica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:15
CUR04366,Literatura,Sab 08:00-11:00,2023-2,2025-05-12 02:33:15
CUR04367,Qumica,Vie 14:00-16:00,2024-2,2025-05-12 02:33:15
CUR04368,Matemticas,Lun 18:00-20:00,2022-2,2025-05-12 02:33:15
CUR04369,Matemticas,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:15
CUR04370,Informtica,Vie 14:00-16:00,2022-2,2025-05-12 02:33:15
CUR04371,Filosofa,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:33:15
CUR04372,Informtica,Lun 18:00-20:00,2024-2,2025-05-12 02:33:15
CUR04373,Informtica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:15
CUR04374,Historia,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:33:15
CUR04375,Matemticas,Vie 14:00-16:00,2023-1,2025-05-12 02:33:15
CUR04376,Matemticas,Sab 08:00-11:00,2024-1,2025-05-12 02:33:15
CUR04377,Qumica,Vie 14:00-16:00,2024-1,2025-05-12 02:33:15
CUR04378,Fsica,Sab 08:00-11:00,2023-1,2025-05-12 02:33:15
CUR04379,Historia,Sab 08:00-11:00,2022-1,2025-05-12 02:33:15
CUR04380,Matemticas,Lun 18:00-20:00,2023-1,2025-05-12 02:33:15
CUR04381,Biologa,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:15
CUR04382,Historia,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:33:15
CUR04383,Matemticas,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:15
CUR04384,Literatura,Lun 18:00-20:00,2023-1,2025-05-12 02:33:15
CUR04385,Historia,Lun 18:00-20:00,2022-2,2025-05-12 02:33:15
CUR04386,Biologa,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:15
CUR04387,Informtica,Sab 08:00-11:00,2022-1,2025-05-12 02:33:15
CUR04388,Literatura,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:15
CUR04389,Matemticas,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:15
CUR04390,Historia,Lun 18:00-20:00,2023-1,2025-05-12 02:33:15
CUR04391,Fsica,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:15
CUR04392,Historia,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:15
CUR04393,Qumica,Lun 18:00-20:00,2022-2,2025-05-12 02:33:15
CUR04394,Matemticas,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:15
CUR04395,Biologa,Sab 08:00-11:00,2024-2,2025-05-12 02:33:15
CUR04396,Informtica,Vie 14:00-16:00,2022-1,2025-05-12 02:33:15
CUR04397,Biologa,Sab 08:00-11:00,2022-1,2025-05-12 02:33:15
CUR04398,Informtica,Sab 08:00-11:00,2024-2,2025-05-12 02:33:15
CUR04399,Matemticas,Vie 14:00-16:00,2024-2,2025-05-12 02:33:15
CUR04400,Filosofa,Sab 08:00-11:00,2022-1,2025-05-12 02:33:15
CUR04401,Literatura,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:15
CUR04402,Filosofa,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:15
CUR04403,Informtica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:15
CUR04404,Historia,Lun 18:00-20:00,2023-2,2025-05-12 02:33:15
CUR04405,Biologa,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:33:15
CUR04406,Biologa,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:33:15
CUR04407,Historia,Sab 08:00-11:00,2023-2,2025-05-12 02:33:15
CUR04408,Biologa,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:33:15
CUR04409,Qumica,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:15
CUR04410,Biologa,Lun 18:00-20:00,2022-2,2025-05-12 02:33:15
CUR04411,Matemticas,Sab 08:00-11:00,2024-1,2025-05-12 02:33:15
CUR04412,Historia,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:33:15
CUR04413,Historia,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:15
CUR04414,Qumica,Lun 18:00-20:00,2023-1,2025-05-12 02:33:15
CUR04415,Qumica,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:15
CUR04416,Filosofa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:15
CUR04417,Literatura,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:15
CUR04418,Biologa,Sab 08:00-11:00,2024-2,2025-05-12 02:33:15
CUR04419,Fsica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:15
CUR04420,Filosofa,Vie 14:00-16:00,2023-1,2025-05-12 02:33:15
CUR04421,Qumica,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:15
CUR04422,Fsica,Lun 18:00-20:00,2023-2,2025-05-12 02:33:15
CUR04423,Informtica,Vie 14:00-16:00,2023-1,2025-05-12 02:33:15
CUR04424,Fsica,Lun 18:00-20:00,2023-2,2025-05-12 02:33:15
CUR04425,Matemticas,Lun 18:00-20:00,2024-1,2025-05-12 02:33:15
CUR04426,Matemticas,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:15
CUR04427,Historia,Sab 08:00-11:00,2022-1,2025-05-12 02:33:15
CUR04428,Literatura,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:15
CUR04429,Qumica,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:15
CUR04430,Fsica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:15
CUR04431,Literatura,Sab 08:00-11:00,2023-2,2025-05-12 02:33:15
CUR04432,Fsica,Lun 18:00-20:00,2024-2,2025-05-12 02:33:15
CUR04433,Historia,Sab 08:00-11:00,2024-1,2025-05-12 02:33:15
CUR04434,Historia,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:15
CUR04435,Qumica,Sab 08:00-11:00,2024-2,2025-05-12 02:33:15
CUR04436,Matemticas,Lun 18:00-20:00,2022-2,2025-05-12 02:33:15
CUR04437,Filosofa,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:15
CUR04438,Historia,Vie 14:00-16:00,2023-1,2025-05-12 02:33:15
CUR04439,Biologa,Lun 18:00-20:00,2022-2,2025-05-12 02:33:15
CUR04440,Historia,Sab 08:00-11:00,2024-1,2025-05-12 02:33:15
CUR04441,Informtica,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:15
CUR04442,Matemticas,Lun 18:00-20:00,2022-1,2025-05-12 02:33:15
CUR04443,Filosofa,Lun 18:00-20:00,2024-2,2025-05-12 02:33:15
CUR04444,Qumica,Lun 18:00-20:00,2023-2,2025-05-12 02:33:15
CUR04445,Fsica,Vie 14:00-16:00,2024-1,2025-05-12 02:33:15
CUR04446,Historia,Lun 18:00-20:00,2023-2,2025-05-12 02:33:15
CUR04447,Fsica,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:15
CUR04448,Historia,Lun 18:00-20:00,2023-1,2025-05-12 02:33:15
CUR04449,Historia,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:15
CUR04450,Fsica,Vie 14:00-16:00,2023-2,2025-05-12 02:33:15
CUR04451,Historia,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:15
CUR04452,Historia,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:15
CUR04453,Filosofa,Sab 08:00-11:00,2022-1,2025-05-12 02:33:15
CUR04454,Biologa,Lun 18:00-20:00,2024-1,2025-05-12 02:33:15
CUR04455,Matemticas,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:15
CUR04456,Fsica,Lun 18:00-20:00,2022-1,2025-05-12 02:33:15
CUR04457,Matemticas,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:33:15
CUR04458,Matemticas,Sab 08:00-11:00,2024-2,2025-05-12 02:33:15
CUR04459,Literatura,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:33:15
CUR04460,Literatura,Lun 18:00-20:00,2022-2,2025-05-12 02:33:15
CUR04461,Historia,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:15
CUR04462,Informtica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:15
CUR04463,Matemticas,Sab 08:00-11:00,2023-2,2025-05-12 02:33:15
CUR04464,Filosofa,Lun 18:00-20:00,2024-1,2025-05-12 02:33:15
CUR04465,Qumica,Vie 14:00-16:00,2024-1,2025-05-12 02:33:15
CUR04466,Informtica,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:15
CUR04467,Informtica,Vie 14:00-16:00,2022-2,2025-05-12 02:33:15
CUR04468,Informtica,Lun 18:00-20:00,2023-2,2025-05-12 02:33:15
CUR04469,Historia,Sab 08:00-11:00,2022-1,2025-05-12 02:33:15
CUR04470,Fsica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:33:15
CUR04471,Historia,Lun 18:00-20:00,2022-2,2025-05-12 02:33:15
CUR04472,Matemticas,Lun 18:00-20:00,2022-1,2025-05-12 02:33:15
CUR04473,Informtica,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:15
CUR04474,Informtica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:15
CUR04475,Fsica,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:33:15
CUR04476,Biologa,Lun 18:00-20:00,2024-1,2025-05-12 02:33:15
CUR04477,Matemticas,Lun 18:00-20:00,2022-2,2025-05-12 02:33:15
CUR04478,Matemticas,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:33:15
CUR04479,Filosofa,Sab 08:00-11:00,2024-1,2025-05-12 02:33:15
CUR04480,Informtica,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:15
CUR04481,Matemticas,Lun 18:00-20:00,2024-1,2025-05-12 02:33:15
CUR04482,Biologa,Vie 14:00-16:00,2023-1,2025-05-12 02:33:15
CUR04483,Fsica,Lun 18:00-20:00,2024-2,2025-05-12 02:33:15
CUR04484,Fsica,Vie 14:00-16:00,2022-1,2025-05-12 02:33:15
CUR04485,Biologa,Vie 14:00-16:00,2023-1,2025-05-12 02:33:15
CUR04486,Informtica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:33:15
CUR04487,Literatura,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:15
CUR04488,Fsica,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:33:15
CUR04489,Informtica,Lun 18:00-20:00,2022-1,2025-05-12 02:33:15
CUR04490,Fsica,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:15
CUR04491,Qumica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:15
CUR04492,Fsica,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:15
CUR04493,Fsica,Sab 08:00-11:00,2023-1,2025-05-12 02:33:15
CUR04494,Informtica,Sab 08:00-11:00,2024-1,2025-05-12 02:33:15
CUR04495,Matemticas,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:16
CUR04496,Literatura,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:16
CUR04497,Informtica,Sab 08:00-11:00,2022-2,2025-05-12 02:33:16
CUR04498,Informtica,Lun 18:00-20:00,2023-1,2025-05-12 02:33:16
CUR04499,Historia,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:16
CUR04500,Literatura,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:16
CUR04501,Historia,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:16
CUR04502,Informtica,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:16
CUR04503,Qumica,Sab 08:00-11:00,2024-2,2025-05-12 02:33:16
CUR04504,Fsica,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:33:16
CUR04505,Biologa,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:16
CUR04506,Historia,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:33:16
CUR04507,Fsica,Lun 18:00-20:00,2024-2,2025-05-12 02:33:16
CUR04508,Biologa,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:16
CUR04509,Matemticas,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:33:16
CUR04510,Filosofa,Sab 08:00-11:00,2022-2,2025-05-12 02:33:16
CUR04511,Fsica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:16
CUR04512,Informtica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:16
CUR04513,Fsica,Sab 08:00-11:00,2024-2,2025-05-12 02:33:16
CUR04514,Historia,Sab 08:00-11:00,2022-2,2025-05-12 02:33:16
CUR04515,Literatura,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:33:16
CUR04516,Matemticas,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:16
CUR04517,Qumica,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:16
CUR04518,Historia,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:16
CUR04519,Informtica,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:33:16
CUR04520,Fsica,Vie 14:00-16:00,2024-1,2025-05-12 02:33:16
CUR04521,Biologa,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:16
CUR04522,Filosofa,Lun 18:00-20:00,2022-2,2025-05-12 02:33:16
CUR04523,Matemticas,Lun 18:00-20:00,2024-1,2025-05-12 02:33:16
CUR04524,Matemticas,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:16
CUR04525,Matemticas,Sab 08:00-11:00,2023-2,2025-05-12 02:33:16
CUR04526,Informtica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:16
CUR04527,Historia,Vie 14:00-16:00,2024-1,2025-05-12 02:33:16
CUR04528,Historia,Lun 18:00-20:00,2023-1,2025-05-12 02:33:16
CUR04529,Biologa,Lun 18:00-20:00,2024-1,2025-05-12 02:33:16
CUR04530,Literatura,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:16
CUR04531,Matemticas,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:16
CUR04532,Informtica,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:33:16
CUR04533,Literatura,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:16
CUR04534,Matemticas,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:16
CUR04535,Literatura,Sab 08:00-11:00,2024-2,2025-05-12 02:33:16
CUR04536,Filosofa,Sab 08:00-11:00,2024-1,2025-05-12 02:33:16
CUR04537,Filosofa,Sab 08:00-11:00,2022-2,2025-05-12 02:33:16
CUR04538,Matemticas,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:16
CUR04539,Historia,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:16
CUR04540,Qumica,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:33:16
CUR04541,Biologa,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:33:16
CUR04542,Qumica,Sab 08:00-11:00,2024-2,2025-05-12 02:33:16
CUR04543,Biologa,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:33:16
CUR04544,Matemticas,Lun 18:00-20:00,2022-2,2025-05-12 02:33:16
CUR04545,Informtica,Vie 14:00-16:00,2022-1,2025-05-12 02:33:16
CUR04546,Literatura,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:33:16
CUR04547,Informtica,Lun 18:00-20:00,2022-2,2025-05-12 02:33:16
CUR04548,Literatura,Vie 14:00-16:00,2023-2,2025-05-12 02:33:16
CUR04549,Matemticas,Vie 14:00-16:00,2023-2,2025-05-12 02:33:16
CUR04550,Fsica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:16
CUR04551,Historia,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:16
CUR04552,Literatura,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:16
CUR04553,Historia,Vie 14:00-16:00,2022-2,2025-05-12 02:33:16
CUR04554,Fsica,Lun 18:00-20:00,2024-2,2025-05-12 02:33:16
CUR04555,Fsica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:16
CUR04556,Qumica,Lun 18:00-20:00,2022-1,2025-05-12 02:33:16
CUR04557,Literatura,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:16
CUR04558,Literatura,Lun 18:00-20:00,2023-2,2025-05-12 02:33:16
CUR04559,Matemticas,Sab 08:00-11:00,2022-1,2025-05-12 02:33:16
CUR04560,Fsica,Lun 18:00-20:00,2022-1,2025-05-12 02:33:16
CUR04561,Matemticas,Sab 08:00-11:00,2023-1,2025-05-12 02:33:16
CUR04562,Filosofa,Lun 18:00-20:00,2022-1,2025-05-12 02:33:16
CUR04563,Matemticas,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:16
CUR04564,Informtica,Lun 18:00-20:00,2023-1,2025-05-12 02:33:16
CUR04565,Historia,Lun 18:00-20:00,2022-2,2025-05-12 02:33:16
CUR04566,Matemticas,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:16
CUR04567,Historia,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:33:16
CUR04568,Historia,Lun 18:00-20:00,2022-2,2025-05-12 02:33:16
CUR04569,Filosofa,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:16
CUR04570,Filosofa,Sab 08:00-11:00,2022-1,2025-05-12 02:33:16
CUR04571,Biologa,Sab 08:00-11:00,2023-2,2025-05-12 02:33:16
CUR04572,Matemticas,Lun 18:00-20:00,2023-2,2025-05-12 02:33:16
CUR04573,Literatura,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:16
CUR04574,Historia,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:16
CUR04575,Fsica,Vie 14:00-16:00,2022-2,2025-05-12 02:33:16
CUR04576,Matemticas,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:16
CUR04577,Matemticas,Lun 18:00-20:00,2023-2,2025-05-12 02:33:16
CUR04578,Matemticas,Vie 14:00-16:00,2023-1,2025-05-12 02:33:16
CUR04579,Biologa,Sab 08:00-11:00,2024-2,2025-05-12 02:33:16
CUR04580,Biologa,Vie 14:00-16:00,2024-1,2025-05-12 02:33:16
CUR04581,Historia,Vie 14:00-16:00,2024-2,2025-05-12 02:33:16
CUR04582,Matemticas,Lun 18:00-20:00,2023-2,2025-05-12 02:33:16
CUR04583,Literatura,Vie 14:00-16:00,2022-1,2025-05-12 02:33:16
CUR04584,Qumica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:16
CUR04585,Qumica,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:33:16
CUR04586,Filosofa,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:16
CUR04587,Filosofa,Vie 14:00-16:00,2024-1,2025-05-12 02:33:16
CUR04588,Biologa,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:33:16
CUR04589,Fsica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:33:16
CUR04590,Informtica,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:16
CUR04591,Literatura,Sab 08:00-11:00,2024-1,2025-05-12 02:33:16
CUR04592,Literatura,Sab 08:00-11:00,2024-2,2025-05-12 02:33:16
CUR04593,Fsica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:16
CUR04594,Fsica,Sab 08:00-11:00,2023-1,2025-05-12 02:33:16
CUR04595,Literatura,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:33:16
CUR04596,Filosofa,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:33:16
CUR04597,Qumica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:16
CUR04598,Matemticas,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:33:16
CUR04599,Filosofa,Vie 14:00-16:00,2022-2,2025-05-12 02:33:16
CUR04600,Literatura,Lun 18:00-20:00,2023-2,2025-05-12 02:33:16
CUR04601,Historia,Vie 14:00-16:00,2023-2,2025-05-12 02:33:16
CUR04602,Informtica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:16
CUR04603,Literatura,Vie 14:00-16:00,2022-1,2025-05-12 02:33:16
CUR04604,Biologa,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:16
CUR04605,Qumica,Sab 08:00-11:00,2022-2,2025-05-12 02:33:16
CUR04606,Biologa,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:16
CUR04607,Filosofa,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:33:16
CUR04608,Informtica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:33:16
CUR04609,Literatura,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:16
CUR04610,Fsica,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:16
CUR04611,Historia,Lun 18:00-20:00,2024-1,2025-05-12 02:33:16
CUR04612,Fsica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:16
CUR04613,Fsica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:16
CUR04614,Informtica,Sab 08:00-11:00,2024-1,2025-05-12 02:33:16
CUR04615,Qumica,Sab 08:00-11:00,2023-1,2025-05-12 02:33:16
CUR04616,Literatura,Lun 18:00-20:00,2024-1,2025-05-12 02:33:16
CUR04617,Matemticas,Vie 14:00-16:00,2022-1,2025-05-12 02:33:16
CUR04618,Literatura,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:16
CUR04619,Literatura,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:16
CUR04620,Fsica,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:16
CUR04621,Historia,Lun 18:00-20:00,2023-2,2025-05-12 02:33:16
CUR04622,Historia,Lun 18:00-20:00,2023-1,2025-05-12 02:33:16
CUR04623,Historia,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:16
CUR04624,Informtica,Lun 18:00-20:00,2023-2,2025-05-12 02:33:16
CUR04625,Historia,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:16
CUR04626,Qumica,Sab 08:00-11:00,2022-2,2025-05-12 02:33:16
CUR04627,Historia,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:33:16
CUR04628,Historia,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:16
